SubTime	NumProcs	ExeTime
1161195	128	6636
1162325	32	364
1162987	512	1357
1163152	32	976
1163208	128	10173
1163220	128	61
1164595	512	2983
1165432	128	11502
1165439	32	272
1166178	32	801
1166530	32	94
1166881	32	29
1167117	32	213
1167539	128	3969
1167560	512	14472
1167771	128	8966
1167923	32	960
1168345	512	17900
1171286	256	10799
1172644	128	2123
1174818	128	564
1175246	32	13
1175301	32	80
1175450	32	62
1175528	32	67
1176343	128	452
1176795	128	3422
1176864	128	739
1178515	256	19635
1179021	128	1442
1180156	128	3677
1180934	128	1674
1182087	256	5567
1182635	128	3577
1182647	256	15402
1183770	128	3293
1184082	32	88
1184678	32	170
1185853	256	9450
1187047	128	6344
1187065	128	6989
1187066	128	65
1187264	128	1671
1188476	32	100
1189187	32	54
1193329	128	8619
1197067	32	45
1197111	512	60
1198377	128	11126
1199953	512	12783
1203383	512	254
1205568	32	87
1205894	32	254
1206572	32	14
1206677	32	19
1206950	32	20
1206968	32	180
1207267	128	11778
1207291	32	111
1207965	32	67
1208502	32	9
1208768	32	1388
1212764	32	1008
1212800	512	12942
1213908	32	51
1213956	32	80
1214035	32	92
1214124	32	268
1214390	32	1780
1218180	32	171
1222142	32	98
1222318	32	9
1222359	32	77
1222862	32	44
1223794	32	16
1223807	32	11
1223815	32	6
1223951	32	217
1224965	32	14
1224978	32	6
1225047	32	348
1226001	512	13958
1239960	256	10899
1240687	128	5945
1240758	512	1412
1241729	32	135
1242166	512	4346
1244750	128	9341
1245869	512	7707
1246513	256	6965
1246567	128	8525
1246782	128	10188
1246981	512	1290
1253389	32	423
1254098	128	10930
1255027	128	9165
1256967	128	10586
1257116	128	431
1257829	256	6939
1259979	32	742
1261255	128	509
1261475	128	2422
1263913	32	1009
1264187	128	9007
1264772	256	6961
1265034	128	10725
1265304	64	120
1266196	32	234
1267333	128	479
1267581	128	12409
1267855	128	886
1268083	128	5461
1268598	256	19867
1269805	128	253
1271133	512	128
1271514	512	52
1271636	512	93
1271737	512	748
1271898	256	15
1272085	256	146
1272472	256	95
1272642	256	6903
1272749	512	105
1272849	64	442
1273149	128	6837
1273526	64	490
1273584	128	1869
1274118	64	4712
1275763	128	1248
1278874	64	2904
1279544	512	4262
1279927	128	1372
1280883	128	1155
1283818	512	4249
1286232	64	16
1287300	128	5474
1288069	512	4256
1290462	32	130
1291467	128	1218
1292328	512	9604
1294825	64	3197
1298158	64	3193
1301393	64	3179
1301932	256	4904
1308736	64	3193
1312423	64	3182
1315629	64	3200
1318909	64	608
1320723	64	3225
1323882	512	62
1323943	256	8356
1323943	512	9317
1324010	128	8352
1324011	64	8442
1324039	32	8446
1324040	32	8535
1330876	64	3955
1332726	128	10649
1333260	512	5454
1333391	32	5266
1333391	64	5266
1333391	128	5266
1333403	32	5253
1333433	128	12307
1337352	256	1304
1337411	512	1245
1339464	64	59
1339764	128	378
1340622	128	2602
1343910	128	499
1343910	64	675
1345484	128	161
1345489	64	156
1346202	64	121
1346202	128	121
1346384	128	65
1346385	64	64
1346447	128	56
1346448	64	55
1346623	64	119
1346623	128	119
1346802	64	60
1346802	128	61
1346862	64	61
1346862	128	120
1346982	64	60
1346982	128	61
1347042	64	181
1347042	128	181
1347455	128	60
1347456	64	59
1347576	128	94
1347577	64	93
1347730	128	475
1347732	64	472
1348327	64	57
1348327	128	57
1348471	64	254
1357403	512	259
1357942	128	20
1358081	64	60
1358196	32	1592
1358196	32	1592
1358239	256	129
1358241	64	1546
1358241	128	1786
1358299	512	1549
1358367	256	1481
1364045	64	226
1365948	32	83
1366053	64	227
1367139	32	167
1368110	64	1059
1369563	32	4162
1370174	32	471
1370784	64	2323
1371897	32	751
1372256	256	7864
1372946	32	477
1373957	32	364
1374318	32	12
1379409	64	5717
1379471	64	25
1379971	64	232
1379985	64	30
1380426	64	30
1380466	64	2315
1382747	64	7885
1383006	64	1288
1384184	64	7108
1384713	64	149
1384919	128	12141
1395308	64	3200
1400505	64	3188
1410163	256	11338
1410266	128	904
1410452	32	3188
1410934	64	7213
1411685	32	5282
1412228	64	1446
1412955	64	18
1413177	64	338
1413592	128	10869
1413654	32	94
1413975	32	94
1414145	64	838
1414269	32	375
1414418	64	8056
1414641	512	3938
1414746	256	19910
1414984	32	349
1415468	64	429
1415608	128	13993
1415822	32	1998
1415922	64	1349
1415955	32	1385
1416231	128	3036
1416351	64	6102
1416926	32	147
1416944	32	182
1417325	32	1429
1417415	32	1442
1417616	32	105
1418287	32	60
1418338	32	44
1418820	32	108
1418855	32	25
1418887	64	22
1418987	128	504
1419256	64	102
1419268	32	304
1419324	32	80
1419506	128	1729
1419658	32	104
1419733	32	119
1420003	32	648
1420071	128	434
1420375	32	234
1420465	512	7471
1420576	32	141
1420758	128	15707
1421084	32	3249
1421317	32	65
1421699	128	15275
1421853	256	11288
1422281	32	1669
1422387	32	1283
1422772	64	60
1423150	128	12936
1423731	64	791
1423821	32	447
1424396	128	12347
1425009	32	450
1425394	64	17
1425926	32	390
1425953	32	4079
1425974	32	112
1426366	32	1012
1427696	512	2058
1427907	512	1406
1428597	32	187
1428642	32	28
1428703	32	622
1428709	64	5801
1429095	32	12034
1429129	32	4152
1429607	64	96
1429628	256	1475
1429629	32	763
1429861	64	301
1430126	64	245
1430234	64	3465
1430241	64	8878
1430517	32	146
1430786	32	1750
1430903	32	153
1432847	32	161
1433122	64	420
1433150	32	547
1433212	32	1910
1433892	512	4322
1434607	32	920
1434626	64	1623
1434662	32	86
1435035	32	13
1435075	32	120
1435244	64	162
1435437	64	373
1435469	32	1378
1435498	32	18
1435550	32	80
1436015	32	97
1436080	64	158
1436280	256	7067
1436460	32	876
1437099	32	637
1437371	32	2202
1437463	32	2302
1437469	32	1058
1437478	512	9234
1438082	32	4437
1438091	64	90
1438333	64	2657
1438475	128	3772
1438951	256	8925
1439155	32	101
1439212	64	672
1439253	32	6032
1439669	32	4168
1439708	512	835
1439905	64	435
1439953	32	98
1440031	64	4015
1440371	32	1995
1440971	32	155
1441054	128	42
1441448	128	4541
1442132	32	1227
1442252	128	17
1442272	128	16
1442293	128	14
1442311	128	16
1442333	128	15
1442370	128	13375
1442834	32	391
1443107	512	2687
1443580	32	3756
1443833	64	250
1444067	64	2226
1444324	64	122
1444450	64	977
1444785	64	344
1445105	32	934
1445534	64	120
1445860	64	149
1446121	64	106
1446304	32	357
1446692	128	164
1447583	64	578
1449248	64	755
1451931	64	760
1453327	32	624
1453474	512	240
1455482	64	2008
1457177	32	2023
1457526	32	2699
1457770	32	117
1457959	32	328
1458165	64	4129
1458226	64	162
1458427	64	3901
1459339	32	217
1459804	32	159
1459939	32	5943
1460261	64	22429
1461316	64	36
1461643	128	4767
1462827	64	12808
1463475	64	12966
1465387	64	6764
1469395	64	8981
1476934	256	8905
1483447	64	3206
1485841	256	8899
1487817	64	3203
1490052	32	2190
1491586	512	9693
1491683	64	3289
1492524	64	774
1493336	32	1773
1494493	32	408
1494852	32	289
1495508	32	4322
1495705	64	3219
1498273	32	763
1498765	32	2281
1499587	64	3616
1499784	32	2782
1500154	32	5272
1500216	32	1624
1500260	256	4279
1500288	128	55
1500800	256	9244
1500915	64	814
1500984	32	4250
1501107	32	319
1501252	512	203
1501750	512	1301
1501812	32	1963
1501981	256	19927
1502498	32	98
1502966	32	232
1503006	32	77
1503038	512	706
1503130	128	1149
1503241	128	5358
1503341	32	1744
1503362	512	1040
1503407	64	883
1503711	512	286
1504008	32	725
1504016	32	953
1504466	32	3816
1504815	128	3785
1505076	512	705
1505489	32	69
1506205	512	684
1506407	32	103
1506946	64	6467
1507134	32	227
1507173	128	1405
1507256	32	28
1507279	64	40
1507319	128	41
1507611	64	18106
1507889	64	11467
1508023	512	639
1508421	32	157
1508718	512	706
1508805	32	72
1508871	32	9576
1509262	128	5787
1509439	512	4823
1509549	32	668
1510058	32	31
1510125	32	57
1510191	32	198
1510225	32	41
1510263	512	1060
1510324	64	112
1510423	32	730
1510736	128	172
1510737	64	171
1510913	256	7616
1510973	128	946
1510974	64	944
1511082	128	1953
1511313	32	1900
1511380	32	60
1511440	64	16920
1511559	32	121
1511680	32	418
1511739	32	359
1512038	64	713
1512038	128	713
1512158	32	2851
1512158	32	2852
1512166	32	210
1512600	32	215
1513105	64	61
1513105	128	61
1513165	32	51
1513166	32	50
1513215	32	411
1513215	32	411
1513337	128	1058
1513338	64	536
1513387	512	175
1513429	64	12374
1513740	256	9049
1514789	64	611
1514909	128	61
1515007	64	3971
1515046	128	61
1515107	32	2453
1515107	32	2454
1515166	64	63
1515314	512	2338
1515460	64	2100
1515579	128	9508
1516100	32	1504
1516419	128	8664
1517117	32	2169
1517608	32	4939
1517608	32	4939
1517721	32	887
1517905	512	2781
1518083	512	256
1518215	32	6236
1518394	32	5441
1518798	64	554
1518969	32	1840
1519038	32	950
1519718	64	898
1520148	32	3547
1520926	512	1524
1521029	32	1653
1522249	512	1365
1522455	32	26
1522688	64	8571
1522792	256	8929
1524184	512	1807
1524444	32	1289
1524951	32	46
1524971	64	410
1525022	32	57
1525140	32	557
1525439	32	78
1525747	32	1021
1525816	64	1995
1525917	128	5421
1525967	64	440
1525972	512	2987
1526052	64	2990
1526067	32	7204
1526334	32	30
1526409	32	25
1526439	128	1324
1526677	32	4881
1526731	32	1751
1526798	128	203
1526849	32	165
1526905	32	880
1527138	128	452
1527157	32	483
1527224	512	4333
1527275	64	102
1527588	128	3216
1527620	32	34
1527658	64	1247
1527674	32	134
1527829	64	61
1527912	64	2949
1528083	64	453
1528086	128	3683
1528099	32	54
1528149	32	8144
1528193	32	976
1529140	64	610
1529166	128	159
1529192	32	1730
1529431	32	5533
1529590	128	1235
1529680	32	1631
1530917	64	133
1531030	512	1548
1531256	64	27893
1531326	64	20
1531343	128	5043
1531418	64	1169
1532606	64	959
1532867	512	823
1533009	128	18144
1533575	64	1828
1535421	64	46392
1536392	128	10238
1538874	512	2170
1539343	256	8953
1539432	32	697
1541269	512	2673
1541569	64	15186
1542765	64	10105
1544483	32	9849
1544912	512	37
1545341	512	30
1551151	128	965
1552096	128	4211
1553578	64	8405
1555680	64	10891
1558309	64	11038
1562475	32	9563
1566630	64	6326
1568229	256	8874
1572044	32	9831
1574608	64	4527
1577105	256	8869
1578397	512	3285
1578435	64	5156
1579249	64	5462
1580419	32	5252
1580534	64	547
1581089	64	3705
1581660	512	444
1581879	32	7434
1583531	512	6376
1583938	64	1138
1584799	64	8952
1585920	32	114
1585955	128	12371
1585999	256	3693
1588207	32	24
1588328	64	24
1588622	32	864
1589730	256	8898
1589850	256	19899
1589948	64	984
1590295	512	22688
1591397	64	29
1594189	256	39
1594227	32	61
1594287	64	36
1594287	256	37
1594287	128	102
1594288	32	21
1594288	32	21
1594511	256	5261
1594511	64	5424
1594569	128	201
1594569	512	591
1598527	64	10612
1600292	256	12826
1600292	64	12954
1600372	512	552
1601311	128	12331
1606020	128	2466
1607673	64	37
1613590	256	2591
1614410	32	4443
1616606	32	17
1616643	32	1522
1616676	32	864
1617589	64	4965
1617910	64	1552
1618011	32	429
1618174	128	728
1618344	32	10
1618582	32	3719
1618741	32	2265
1618774	64	3710
1619035	64	38
1619664	64	1755
1619855	64	61
1621045	32	86
1621053	32	672
1621251	32	76
1621268	64	19134
1621390	64	911
1621511	64	2299
1621738	32	722
1622742	32	35
1622779	32	6138
1622789	64	62677
1623498	64	1802
1625134	64	3073
1625212	32	616
1625462	256	35367
1626543	64	446
1626777	128	21
1626792	32	9584
1627278	64	808
1627443	64	4006
1628595	64	2315
1628994	32	106
1629120	64	2771
1629696	32	541
1629753	64	5577
1631136	64	54329
1631900	64	265
1632177	64	53291
1632462	64	31
1632573	64	52893
1633403	128	175
1634716	128	16
1634823	128	11
1635562	64	3477
1636317	32	13226
1636646	128	177
1637789	32	764
1639218	64	1047
1640424	64	1362
1642226	64	43239
1643102	64	40
1643758	64	41707
1649297	64	19
1659124	32	9588
1664139	128	16
1664162	128	16
1665209	32	4188
1665234	128	20123
1665434	32	53
1669909	32	1270
1670636	512	14564
1671077	32	166
1671260	32	2729
1674013	32	138
1674287	32	232
1674484	32	87
1674838	32	180
1675680	32	88
1676208	64	8524
1677542	128	15232
1678395	32	100
1685715	64	1964
1685715	256	1964
1685775	512	1904
1685776	128	1902
1686277	64	4001
1687798	256	5807
1687858	64	1403
1687858	64	2344
1687858	128	3772
1687858	128	5083
1687859	32	2173
1687859	32	2343
1687859	32	3863
1687859	32	3863
1687859	64	4360
1687859	32	4663
1687859	64	5081
1687934	512	779
1687934	512	779
1687934	256	838
1687934	512	3787
1687934	256	5097
1687934	512	5613
1687935	32	777
1687935	128	778
1687935	32	2097
1687935	128	4283
1687935	32	4345
1687935	256	5670
1693192	32	696
1693525	64	3995
1696576	64	21
1700470	64	3943
1701339	32	4718
1701516	32	4481
1701816	32	575
1702157	64	10
1705073	512	3478
1706285	64	60
1706819	32	797
1706871	32	744
1706872	32	653
1706876	256	410
1706877	128	408
1706877	64	467
1706936	512	350
1706936	128	407
1706936	256	408
1706937	32	466
1707118	64	61
1707237	64	497
1707554	128	497
1707554	64	620
1707554	256	966
1707614	256	436
1707614	128	559
1707614	512	906
1707734	64	101
1707894	64	96
1707990	64	469
1708589	64	350
1708638	128	1093
1708638	256	10756
1708639	64	10903
1708698	512	973
1708699	128	1032
1708699	256	10695
1708699	32	10872
1708759	32	10904
1708939	64	10602
1719740	32	533
1719742	128	22
1719799	512	98
1719837	256	59
1719844	64	52
1719844	128	52
1719845	32	50
1720087	64	5454
1720130	32	73
1720317	32	2314
1722709	32	2533
1723440	512	33
1723493	512	23
1723969	64	8660
1723975	64	11
1724021	32	701
1724047	512	89
1724137	512	54
1724497	64	8431
1726752	32	507
1728333	32	437
1729459	32	9811
1740030	32	9573
1744924	512	81
1749546	32	9826
1750726	512	79
1751743	64	60
1758202	256	19891
1758301	64	650
1759026	512	9419
1759373	32	9583
1762127	32	434
1763909	256	8878
1764697	128	546
1765680	128	3920
1765970	64	12
1766383	128	1136
1767570	64	987
1768957	32	9575
1769605	128	3485
1769616	128	61
1772296	128	622
1772726	256	8875
1773045	128	7617
1773094	128	4839
1773105	128	26
1776748	512	1399
1778427	512	1008
1778534	32	9823
1779745	512	440
1779758	64	19
1780025	64	401
1780338	512	707
1780534	64	91
1780582	64	4241
1780951	64	618
1781349	512	143
1781603	256	8943
1781855	512	140
1781893	64	184
1782137	32	4338
1782414	512	141
1782547	128	1042
1782830	512	128
1783274	512	572
1783824	512	134
1785226	128	2368
1785717	64	46
1786003	64	56
1786036	64	152
1786824	64	6331
1787116	64	287
1787968	128	2322
1788207	64	7144
1788356	32	9585
1789357	512	50
1789494	512	49
1790547	256	8861
1791540	128	1254
1791709	512	89
1791912	512	87
1792437	512	91
1793260	64	4814
1793527	128	907
1794533	32	3912
1794734	512	89
1797944	32	9840
1798116	128	3343
1799409	256	8884
1806806	64	7990
1807224	64	8698
1807785	32	9602
1810450	64	10653
1810679	32	23
1810886	32	910
1815717	64	9167
1815725	64	40
1815978	64	662
1816644	64	8539
1817388	32	9598
1826988	32	9829
1828188	256	8873
1836818	32	9596
1837062	256	8864
1840238	128	3367
1843610	128	3373
1845927	256	8838
1846416	32	9841
1846989	128	3368
1847001	128	60
1847787	512	521
1848512	512	4808
1850361	128	3369
1851342	64	24
1851384	32	23
1851398	64	348
1852066	64	54
1852712	64	51
1852992	64	10
1853201	64	797
1853233	64	128
1853736	128	4092
1853747	128	60
1854516	256	19869
1854766	256	8910
1854982	128	1413
1856259	32	9565
1857336	64	225
1857952	64	437
1858890	64	26
1858978	128	25
1859047	128	30
1859172	512	42
1859255	512	959
1860435	64	714
1860479	128	3386
1861203	64	257
1863679	256	8859
1863869	128	3368
1864263	512	858
1865345	512	853
1865855	32	9592
1867241	128	3373
1867246	512	591
1867712	64	568
1868279	512	109
1868446	64	3878
1868458	512	108
1870563	512	103
1870618	128	3366
1870730	512	102
1872540	256	8894
1873227	64	3908
1873989	128	3371
1875421	32	9842
1876817	64	138
1877365	128	3393
1878111	512	100
1878389	64	3864
1879354	512	109
1881435	256	8888
1882180	128	3700
1882463	64	3893
1885265	32	9587
1887313	64	11196
1887646	64	11270
1888508	64	10886
1890125	64	822
1890756	64	551
1892286	128	523
1892529	64	322
1893616	128	159
1893684	64	255
1894549	128	185
1894859	32	9864
1894913	128	282
1895034	64	446
1895437	128	527
1896079	64	1094
1896193	128	279
1896567	128	1003
1898420	512	555
1899597	512	56
1900617	512	64
1901050	64	3464
1901521	512	76
1901772	64	850
1904726	32	9600
1905819	64	2963
1908909	64	3204
1910194	256	8860
1912326	64	3192
1914329	32	9694
1916988	64	3195
1919056	256	8880
1920199	64	3190
1923489	64	3870
1924710	512	2218
1924788	128	17
1924817	128	661
1924838	64	183
1925494	64	971
1926481	32	473
1926831	64	2730
1926918	512	34
1927035	128	5519
1927105	512	30
1927124	512	358
1927388	128	5229
1927943	256	4738
1928899	64	895
1929237	128	3252
1929444	128	8
1929899	64	2954
1930018	128	133
1930377	64	113
1930593	64	221
1930877	512	1676
1930922	64	87
1930971	64	1066
1931091	64	132
1931302	64	260
1931438	128	309
1931599	64	100
1931659	32	29
1931700	32	23
1931789	64	178
1932206	64	5038
1932230	128	36
1932560	128	5892
1932832	128	402
1933764	64	1661
1934091	128	2845
1934273	512	2019
1934322	64	679
1934331	128	616
1934422	256	11364
1935109	128	573
1935173	64	591
1935434	64	12722
1935911	32	136
1936054	128	323
1936069	128	688
1936081	128	394
1936093	128	59
1936237	32	7
1936274	32	2954
1936398	32	62
1936796	64	119
1936940	128	396
1937406	128	402
1937497	64	16046
1937609	32	15
1937620	32	713
1937802	32	1855
1937902	128	473
1937998	256	8982
1938092	128	48
1938100	64	2079
1938207	64	17819
1938325	128	36
1938569	32	2155
1938638	32	27
1938719	64	18087
1938784	128	4315
1938804	32	93
1938866	32	29
1938900	64	14566
1939001	32	6768
1939088	32	7664
1939186	32	52
1939479	32	4750
1939514	32	2152
1939658	256	19904
1939811	512	1558
1939889	128	425
1940502	32	725
1940563	128	404
1940708	32	155
1940918	128	441
1941078	32	250
1941388	512	137
1941976	128	411
1942274	512	194
1942300	32	205
1942420	128	597
1942645	32	82
1942681	512	7395
1942949	32	42
1943036	32	198
1943104	128	3613
1943116	128	60
1943226	32	87
1943517	32	20
1943652	32	3854
1944124	32	48
1944495	512	8384
1944821	32	500
1944998	32	3637
1945292	32	394
1945605	32	170
1945842	32	45
1945963	128	3929
1945980	32	13
1946116	32	2092
1946551	32	46
1946673	128	480
1946723	128	3821
1946999	512	1580
1947079	32	6987
1947256	32	345
1947467	32	13
1947598	32	1902
1947679	32	32
1947790	32	1393
1947910	32	29
1947973	32	20
1948179	32	2349
1948249	32	48
1949405	32	179
1949520	32	1049
1949528	32	16
1949579	32	5711
1949620	32	425
1949846	32	28
1950117	32	186
1950440	32	981
1950674	128	3947
1951090	64	1234
1951261	64	44
1951321	64	17
1951377	64	16
1951408	64	351
1951422	32	559
1951901	64	10043
